30,30.467,4
30.5,31.167,2
31.167,32.001,1
32.167,33.767,2
33.8,34.467,1
34.5,35.034,3
35.133,35.567,2
35.633,37.101,4
37.167,39.467,2
39.6,40.301,2
41.433,42.767,2
43.233,46.734,1
46.833,51.534,2
53.233,56.067,1
56.167,56.701,3
56.7,56.834,2
57.167,58.501,1
61.833,62.901,3
63.167,63.701,1
63.8,66.767,3
68.633,69.701,1
70,70.401,1
70.633,71.301,3
71.3,76.234,2
77.067,77.834,2
78.233,78.534,3
78.533,79.567,2
79.633,79.767,3
79.867,80.567,2
80.833,81.167,3
81.2,81.501,2
81.567,82.134,1
83.7,86.767,1
87.167,88.734,4
88.833,89.267,3
89.3,94.667,2
94.733,95.967,4
97.1,102.3,1
103.7,106,1
107.37,107.8,4
107.9,110.2,3
110.6,111.23,1
111.27,118,2
118.13,118.36,2
118.83,120.1,2
121.67,121.9,1
151.03,153.03,4
155.7,156.03,3
156.03,160.5,1
160.63,161.6,1
162,164.9,1
167.27,168.6,1
168.6,169.56,3
169.7,171.23,4
171.93,173.33,1
173.7,175.4,2
175.47,176.8,4
176.83,182.16,2
185.73,186.26,2
186.27,190.1,4
190.23,190.36,2
190.6,191.66,2
192.07,193.93,4
194,198.86,2
228.4,232.53,2
232.67,234.8,1
235.07,235.43,2
236.63,238.33,2
238.5,240.93,4
241.13,242.16,4
242.27,242.9,4
242.9,243.4,2
243.4,245.43,4
250,255.46,2
255.47,257.33,3
257.4,257.63,3
257.8,258.23,3
258.23,258.8,2
259.07,261.23,4
261.23,261.63,3
261.67,263.6,2
263.6,264.2,3
264.2,264.66,4
265.57,267.6,2
268.03,268.53,3
268.53,270.46,4
272.53,274.23,1
