30.7,32,20
33.267,34,20
34.7,35.767,20
39.3,40.533,20
42,44.7,11
45.4,46.3,20
47.7,50.133,20
51.467,53.733,20
55.067,55.6,20
55.733,56.067,9
66.4,68.433,20
69.433,76,20
77.5,77.733,20
79.033,85.933,20
87,90.567,20
91.333,91.7,20
93.767,97.033,20
100.27,100.6,1
110.7,111.53,15
112.17,113.87,15
114.93,115.33,15
116.6,116.73,15
117.9,118.53,15
119.9,122.83,23
125.1,127.2,4
130.83,131.13,4
133.33,133.47,4
165,165.43,6
170,172.57,18
174.93,180.17,14
181.8,184.27,14
185.77,188.67,14
191.67,192.6,14
193.97,195.13,14
197.27,197.93,14
198.57,199.8,14
205.73,208.07,14
213.1,213.3,14
213.93,214.87,14
218.13,219.1,21
219.73,222.4,14
222.4,222.43,21
224.3,224.4,21
224.4,224.43,14
227.47,228.17,14
229.9,233.77,14
236,236.67,14
240.37,240.43,21
246.23,246.9,14
247.17,247.37,21
259.33,259.87,14
263.27,265.57,14
268.7,269.37,14
