63.6,94.067,11
64.067,76.7,11
94.433,105.03,17
95.067,105.6,17
105.7,105.73,17
109.33,115.93,17
109.7,113.73,17
113.93,115.63,17
125.93,126.47,17
127.17,138.5,17
139.47,158,12
141.33,151.77,12
159.97,160.1,8
179.57,181.93,15
182.93,184.5,11
184.6,184.93,11
216.57,216.67,17
216.77,217.27,22
217.67,226.7,17
217.77,217.8,22
217.8,237.17,17
226.7,235.77,22
235.77,236.53,17
262.57,271.4,1
268.8,286.67,1
272.23,280.4,15
281.63,282.03,15
282.57,283.2,15
288.13,288.67,22
288.87,294.13,22
300.47,304.93,8
300.5,302.1,17
302.1,304.63,8
304.67,304.7,8
304.73,304.93,8
304.93,305.97,17
305.77,306,8
306.57,311.43,2
308.27,316.6,2
311.67,330.57,2
333.6,340.17,1
340.83,348.03,8
340.9,343.23,8
344.27,348,17
348.97,353.43,1
353.43,354.17,2
354.17,357.4,21
354.43,362.1,21
362.27,376.03,21
377.73,424.97,21
388.33,388.9,21
389.33,390.8,21
391.3,391.4,21
391.77,392,21
392.07,392.23,21
392.37,399.63,21
400.33,402.03,21
402.97,403.3,21
404.9,404.97,21
405.5,405.63,21
408.27,410.8,17
410.9,413.17,17
416.53,417,22
417,418,15
418,418.67,21
421.9,424.97,21
