30.1,32.167,1
32.433,35.067,1
35.1,35.567,4
35.733,36.767,1
37.833,38.633,4
38.733,39.433,1
39.533,39.967,2
40.067,41.233,1
41.333,41.7,4
41.767,42.7,1
42.833,44.367,4
44.467,44.867,3
45.033,46.933,4
46.967,48.867,3
48.933,51.767,4
52.033,53.267,4
54.3,57,4
57.167,57.333,4
57.433,57.833,2
57.933,58.067,4
58.433,58.867,2
58.9,59.567,4
59.733,60.533,1
60.633,60.833,4
60.933,61.967,2
62.067,62.4,4
62.433,62.6,2
62.633,66.8,4
66.833,67.067,2
67.233,71.9,4
72.233,75.067,4
75.167,77.267,2
77.333,86.5,4
90.4,90.867,4
91.033,92.667,3
92.733,93.333,4
93.5,95.533,4
109.4,109.43,1
109.47,111.13,2
111.17,113.4,4
113.5,114.07,2
114.3,116.67,4
116.8,117.43,2
117.47,120.3,4
120.33,121.7,2
121.77,123.13,4
123.17,124.33,1
124.43,125.8,3
125.93,132.03,4
132.27,135.37,4
135.5,137.13,1
137.23,138.57,4
138.8,139.53,4
139.7,144.73,1
144.83,146.37,4
146.47,146.5,1
146.63,147.93,4
148.03,148.8,1
149.37,149.6,4
150.9,151.97,4
152.47,153.2,4
154.17,157,4
157.33,157.9,3
158.7,162.13,3
162.27,163.27,4
163.5,164,4
164.1,165.87,3
166,168.6,4
187.2,187.63,3
187.7,188.8,1
188.87,191.33,4
191.4,192.73,1
192.8,193.87,4
194.03,199.57,4
199.7,203.97,4
204.1,205.1,3
205.2,207.63,4
209.8,214,1
214.03,214.53,3
214.6,215.3,1
215.4,221.7,4
221.8,222.07,1
222.23,223.4,3
224.43,224.77,4
224.9,225.2,4
225.4,227.43,4
227.5,227.57,2
227.7,230.53,2
230.6,231.13,1
231.2,231.77,2
231.83,233.8,1
233.83,234.43,2
234.57,234.73,2
234.93,235,2
235.2,242.6,4
243.1,243.23,4
243.43,243.87,4
244.03,244.57,4
244.77,245.53,1
245.73,248.8,4
249,249.03,4
249.23,249.33,4
249.63,250.3,4
250.47,251.27,4
266.47,269.13,1
269.2,272.57,2
272.63,273.13,4
273.2,274,3
274.1,278.67,2
278.97,281.7,4
281.77,282.67,3
282.87,283.33,2
283.5,284.03,3
284.2,284.47,2
284.83,285.13,3
285.3,285.97,2
286.83,287.27,3
287.43,289.67,4
291.27,293.13,2
293.3,297.8,4
298.07,300.97,4
301,305.9,3
305.97,306.53,1
306.6,307.67,3
307.87,310.73,3
310.77,313.13,1
313.27,315.1,3
315.53,317.17,3
317.27,318.33,4
318.4,319.33,3
319.37,319.77,1
319.93,320.3,3
320.43,321.3,4
321.33,321.9,3
321.93,324.17,4
324.33,327.03,3
327.07,329.9,4
329.93,331.6,3
331.77,333.93,4
334.3,334.7,3
334.8,335.13,4
335.17,335.53,3
335.57,337.53,4
