64.267,64.767,18
64.767,81.133,5
81.767,102.33,11
103.4,104.3,19
104.73,111.63,21
120.27,120.57,15
121,121.13,13
121.37,121.87,3
122.13,134.17,12
133.7,135.5,9
134.87,152.5,16
154.87,158.07,21
156.17,156.23,21
156.37,156.47,21
156.57,156.67,21
156.73,156.83,21
163.23,164.97,22
165.57,166.57,22
166.9,169.1,22
169.83,171.77,8
172.67,180.3,24
187.97,188.17,22
188.73,190.93,24
191.63,192.37,7
192.8,193.77,8
193.77,194.57,24
204.2,211.07,21
212.8,213.53,24
214.9,215.87,8
216.3,217.6,19
217.97,234.67,11
235.47,237.73,11
238.77,242.17,15
245.07,261.4,11
245.87,246.67,11
264.53,266.27,11
265.27,274.93,11
267.93,270.67,11
271.83,272.23,7
272.63,278.37,2
279.63,280.57,11
280.27,284.2,11
281.5,288.43,8
284.2,286.57,8
286.57,291.5,11
288.87,289.43,22
289.67,290.63,8
291.6,292.9,24
291.6,294.03,11
293.77,295.3,11
301.53,302.1,22
303.1,303.67,24
304.53,313.03,8
313.4,323.23,10
323.03,334.93,10
323.87,325.17,20
325.5,327.63,1
327.93,329,11
329.8,343,11
335.13,344.13,21
343.47,356.53,15
358.83,370.63,4
363.33,363.43,4
363.57,363.67,4
363.77,364,4
364.7,364.97,4
365.33,365.77,10
370.63,372.13,8
373.9,420.23,11
420.07,428.67,11
420.67,423.67,21
425.13,436.53,5
428.67,438.13,21
440.57,441.87,11
440.7,467.93,11
469.3,471.7,2
472.73,476.57,11
479.03,493.97,11
486.07,488.07,11
492.7,494.83,11
494.37,498.73,11
495.17,497.27,11
497.93,577.83,11
500.37,501.6,11
502,502.07,11
502.2,502.3,11
502.4,502.5,11
502.63,502.7,11
502.83,502.9,11
503.03,503.1,11
503.23,503.3,11
503.43,503.5,11
504.1,504.2,11
504.33,504.4,11
504.57,504.63,11
504.77,504.83,11
505,505.07,11
505.87,509.73,21
510.93,523.73,7
524.27,536.87,7
537.5,565.93,7
566.63,568.57,5
571.03,573.73,8
574.63,574.7,4
574.9,574.97,4
576.6,589.03,3
578.2,579.5,3
581.67,583.2,3
583.87,583.97,3
584.5,584.73,3
591.2,592.07,13
591.87,619.87,13
593.23,593.27,13
593.7,593.73,13
594.53,595,3
595.37,595.57,13
598.37,619.63,19
620.23,625.17,9
620.93,624.83,9
626.47,629.5,11
628.97,631.37,11
631.37,637.03,11
633.6,637.2,15
637.17,638.03,15
637.2,638.7,11
638.57,659.07,11
660.27,660.97,18
