64.267,64.833,5
64.833,65.6,24
65.667,66.8,23
67.067,67.367,24
67.433,71.167,23
71.567,71.9,25
72.1,72.433,8
72.7,73.2,25
73.333,73.6,8
73.9,74.2,25
74.333,74.667,23
74.8,79.067,25
79.2,80.6,4
80.667,83.167,11
83.267,83.533,14
83.567,83.9,9
84.1,85.167,11
85.433,86.367,25
87.567,88.7,25
89.9,90.967,25
91.3,91.8,11
91.933,92.867,25
93.5,99.4,11
100.17,101.43,25
102.13,104.1,19
104.2,107.1,21
108.57,108.8,25
108.9,109.13,7
109.43,110.67,21
110.77,111.93,25
112.03,114.7,21
114.8,115.4,25
115.5,117.87,21
118.17,118.5,20
118.53,119.03,1
119.13,119.37,20
119.87,122.93,15
122.93,124.93,12
125.3,125.57,21
126.37,126.87,25
127.2,127.43,21
127.5,127.8,12
128.07,128.47,25
128.63,130.53,12
130.6,131,11
131.07,131.37,19
131.43,131.73,14
134.13,135.63,16
135.87,139,25
139.63,140.13,21
140.4,144.83,25
144.9,145.13,6
145.3,146,25
146.63,151.67,25
152.67,153.3,25
153.57,156.83,21
156.97,157.27,25
157.6,158.53,21
159,159.33,10
159.4,160.37,21
160.97,161.43,21
162,162.6,10
162.73,168.27,22
168.57,168.83,8
168.93,169.43,22
169.5,170.1,8
170.17,171.73,22
171.8,175.93,24
176.13,177,25
177.17,181,24
181.33,187.27,8
187.27,188.03,22
188.07,189,24
189.07,191,8
191.07,191.97,7
192.33,193,8
193.23,194.4,24
194.93,195.87,21
196.37,196.87,25
197.3,197.63,21
197.77,198.5,25
199.17,200.67,25
201.4,202.93,25
203.07,208.6,21
208.87,211.07,25
212.87,213.3,22
213.93,214.4,8
214.97,215.27,4
215.7,216.1,11
216.17,216.53,19
216.6,217,4
217.1,217.9,14
218.8,219.37,11
219.43,220.63,12
220.77,222.07,25
222.23,224.17,11
224.57,227.07,25
228.13,232.87,25
233.5,234.2,7
234.5,234.77,19
234.83,236.4,11
236.67,237.23,25
237.97,239.37,15
239.43,239.77,14
240.4,241.4,11
241.57,241.9,25
242,242.83,11
243,243.97,25
244.93,245.67,11
246.2,248.97,11
249.2,250.03,25
250.77,252.17,25
253.77,254.77,25
256.4,258.13,25
259.37,259.67,8
259.83,260.17,25
260.4,264.17,11
264.3,264.77,25
264.93,266.2,11
267.27,269.23,11
269.47,269.87,25
270.23,270.57,11
271,271.53,19
272.3,273.27,2
273.97,276.67,25
276.97,277.27,22
277.3,278.27,23
278.7,280.37,11
280.97,286.17,8
286.23,290.47,22
290.53,291.1,16
291.13,291.77,24
291.83,292.97,8
293.07,293.37,11
293.47,295.47,24
295.47,295.57,11
296.1,297.1,25
297.7,298.03,25
298.87,300.27,11
300.83,301.1,24
301.13,302.4,11
302.87,303.73,24
303.8,304.97,11
305.57,309.7,8
310,310.57,6
310.87,311.37,12
311.4,311.77,15
311.83,312.1,22
312.17,313,10
313.23,315.1,22
315.83,316.1,25
316.3,316.53,10
316.6,317.8,11
317.93,318.37,25
318.67,320.23,11
320.33,320.73,12
320.8,321.47,11
321.53,321.8,21
322.2,322.5,1
323.13,323.53,20
324.1,325.3,1
326.47,331.07,11
331.23,331.63,25
331.77,333.47,11
334.77,337.53,21
337.73,339.4,25
340.13,342.33,21
342.37,342.6,8
342.9,344.03,15
344.23,344.9,25
345.03,345.4,15
345.67,348.03,25
348.5,349.47,15
350.33,350.63,25
350.73,351.47,15
351.63,354.5,25
354.83,356.27,15
356.77,360.2,4
360.4,361.87,25
362.03,363.53,4
363.7,363.93,25
364.03,365.03,4
365.23,365.7,25
365.8,366.53,4
366.6,367.77,14
368.07,368.37,1
368.4,371,4
371.87,372.1,4
373.07,373.93,11
374,374.37,25
374.47,378.47,11
378.7,379.2,25
379.33,379.8,12
379.93,380.4,25
381.8,384.27,11
386.5,388,25
388.53,389.3,25
390.07,391.4,25
391.5,392.13,11
392.3,395.2,25
400.57,400.93,11
402.6,408.1,25
409.1,410.7,25
411.37,413.1,11
413.3,414.7,25
414.77,416.03,11
