64.5,67.167,5
67.2,68.133,23
68.167,69.7,5
69.733,70.767,18
71.1,71.4,7
72.2,73.633,8
73.7,74.533,10
74.767,76.1,5
76.467,78.067,15
78.167,79.833,3
79.933,80.633,5
80.667,81.7,19
81.733,82.367,11
83.1,83.5,2
83.567,87.5,11
87.6,92.1,3
92.133,94.033,2
94.367,96.433,11
96.633,97.233,7
97.267,100.23,11
101.3,102.63,3
102.7,103.3,11
103.37,104.73,19
104.83,105.13,15
105.2,111.13,21
111.63,112.03,15
112.1,112.7,21
114.03,114.57,13
115.23,115.73,15
115.9,125.97,21
126.03,127.5,12
127.6,128.17,3
128.23,134.5,12
134.6,134.83,2
134.87,135.53,19
136.73,138.13,25
139.27,140.83,21
141.37,142.2,25
145.5,149.03,21
149.23,150.9,16
150.93,151.73,22
151.93,155.43,21
155.53,156.23,15
156.3,157.9,21
159.87,161.2,21
161.27,162.73,8
162.83,163.1,12
163.37,163.8,21
163.87,164.5,8
164.57,169.67,22
169.73,170.2,8
170.23,170.47,7
170.53,173.5,22
173.53,174.47,8
174.53,180.57,24
180.63,182.63,8
182.63,189.23,24
189.3,189.6,8
189.93,194.2,21
194.57,195.8,25
197.03,197.3,19
197.37,197.97,14
198.03,198.77,15
198.87,200.07,7
200.77,201.93,15
202,203.6,16
204.33,205.3,21
205.37,205.73,7
205.77,206.33,21
206.43,206.73,2
206.8,212.57,21
214.23,215.6,21
217.1,217.47,21
217.73,218.23,7
218.3,218.67,12
218.9,219.3,11
219.4,219.93,10
219.97,220.67,12
220.73,227.63,11
227.73,229.23,15
229.7,233.2,25
233.53,233.8,7
234.1,236.9,11
237,238.2,3
238.4,240.57,11
240.6,243.3,15
244.23,245.87,11
247.33,249.53,11
252.87,255.83,11
255.93,258.67,14
258.77,259.33,11
260.2,263.3,11
264.57,265.2,25
266.13,266.77,24
267.87,268.17,2
269.53,271.4,11
271.47,272.4,7
272.47,274.27,11
274.33,276.27,2
276.4,276.63,12
276.7,279.3,11
279.4,280.1,10
280.57,281.23,24
281.6,282.23,15
282.3,283.57,8
283.87,284.27,3
284.33,289.27,8
289.37,289.9,22
290.13,291.1,8
291.43,296.17,24
298.8,300.13,24
300.6,303.03,12
303.1,303.33,16
303.4,305.57,24
305.63,307.97,8
308.3,309.3,11
309.67,310.2,6
310.73,311.93,24
312.27,313.27,8
313.33,314.37,10
314.43,315.23,22
315.47,317.53,11
317.67,318,10
318.63,326.8,11
327.63,329.4,1
329.63,335.67,11
337.37,338.93,21
339.03,339.8,11
340.23,340.5,21
340.57,340.8,1
340.9,341.77,11
341.83,342.5,21
343.1,343.33,21
344.2,355.8,15
356.13,356.57,16
356.63,357.27,1
357.37,357.7,16
358.6,358.83,9
358.87,359.77,21
359.87,365.8,4
366.03,366.27,16
366.33,367.03,1
367.4,369.07,14
369.13,370.03,21
370.13,372.17,11
375.13,375.47,11
376.57,381.3,11
382.33,383.13,11
384.2,384.93,11
386.33,388.27,25
392.73,393.73,11
395,395.3,25
396.67,398.43,25
401.53,402.6,25
403.8,405.27,25
406,406.33,25
409.33,410.27,25
413.8,414.13,25
419.57,419.83,25
420.47,421.87,3
422.47,423.67,21
423.7,424.1,13
424.17,425.87,11
426,426.23,5
426.3,426.6,25
426.73,428.73,5
429.93,431.27,25
432.93,434.23,11
435.93,436.27,25
436.47,437,16
437.27,437.73,21
439.37,441.3,11
442.53,442.77,25
445.53,448.13,11
452.53,453.27,25
453.87,455.37,16
455.4,456.23,9
456.4,457.9,11
457.97,459.67,16
459.73,460,13
466.23,467.87,25
468.7,470.13,23
470.23,470.7,12
470.77,472.27,11
472.37,472.73,16
472.77,473.23,11
473.3,475.2,24
475.23,476.57,11
479.07,480.07,11
482.67,483.07,11
485.83,488.6,25
491,499.53,11
501.03,505.33,11
505.43,505.73,3
506.33,506.57,21
506.83,507.07,5
507.33,510.37,21
511.5,511.73,13
512.07,512.8,7
513.1,523.37,21
523.47,527.03,12
527.13,531.7,21
536.87,537.13,25
539.13,540.1,7
541.07,545.03,7
545.97,546.63,7
546.67,547.9,12
547.97,548.37,16
548.43,551.73,7
555.53,558.17,24
560.83,561.1,16
561.83,562.9,7
563,563.67,11
563.77,565.17,12
565.27,567.27,16
567.27,567.83,14
567.9,568.4,7
568.5,569.43,11
571,573.27,11
573.37,574.03,5
574.1,574.57,16
574.6,578.6,14
578.6,592.67,3
593.07,598.47,13
599.13,599.6,3
599.67,600.97,19
601.03,603.73,3
605.7,605.93,19
606,606.33,13
606.43,607.77,19
608.47,613.4,3
613.63,613.87,19
614.2,615.27,9
615.33,619.73,11
622.17,623.03,9
623.07,623.83,25
623.9,624.5,9
625.03,625.57,9
629.17,629.5,11
630.03,631.3,11
635.07,636.77,15
636.8,637.5,11
637.6,638.67,15
639.07,640.5,11
648.77,656.2,11
657.8,658.17,16
658.23,658.87,14
658.93,659.63,4
659.7,660.97,18
