37.24,40.46,1
43.5,46.36,4
47.34,49.23,3
51.5,55.16,4
56.1,57.79,2
58.84,59.56,3
59.84,64.39,1
65,66.23,2
68.24,70.56,4
73.27,74.43,4
76.24,77.26,4
120.07,124.96,4
129,134.39,4
136.14,138.43,2
140.74,141.56,3
144,147.89,2
148.5,149.33,1
151.54,152.29,2
154.5,157.16,4
159.84,162.49,4
164.1,164.96,4
168.14,170.33,4
170.44,171.49,2
198.17,200.69,4
201.94,202.53,4
204.5,205.99,2
209.84,212.69,4
213.7,218.06,1
221.6,222.93,1
224.47,226.33,4
227.27,227.83,1
228.97,232.63,1
233,233.76,4
234.4,235.29,2
235.97,238.23,4
238.94,240.33,2
241.24,244.13,1
245.8,247.03,4
249.17,251.53,4
253.97,254.79,2
279.44,280.86,3
281.9,282.43,3
282.57,283.69,4
284.34,284.93,3
298.67,299.49,4
308.64,311.36,4
311.77,316.26,2
317.3,319.19,4
319.87,322.49,2
323.84,324.49,4
327.77,328.36,4
328.54,329.09,2
330.47,332.33,1
333.24,337.79,4
338.54,339.19,1
