32.233,32.733,3
32.767,34.967,4
35.033,36.733,1
36.767,37.2,4
37.3,38.233,1
38.533,39.1,1
39.133,39.4,4
39.433,40,1
40.033,40.167,3
40.167,40.467,1
40.5,42.2,4
42.467,42.7,2
42.733,43.167,4
43.2,43.467,1
43.5,43.933,4
43.933,44.1,2
44.1,44.5,4
44.6,44.867,4
44.9,45.167,3
45.2,46.367,4
46.4,49.233,3
50.567,51.033,1
51.067,51.2,4
52.033,56.1,4
56.1,56.767,2
56.767,57.1,4
57.1,57.633,2
57.633,58.233,4
58.233,58.667,2
58.7,58.8,1
58.833,59.033,3
59.067,59.4,4
59.433,59.8,3
59.833,61.167,1
61.2,61.767,4
61.8,62.1,1
62.1,62.4,4
62.4,62.833,1
62.833,63.467,4
63.5,64.967,1
65,65.433,2
65.467,66,4
66.033,66.233,2
66.233,66.4,4
66.433,67.233,1
67.233,67.5,2
67.533,68.167,1
68.233,70.567,4
70.6,71.867,2
71.9,74.733,4
76.033,76.733,4
76.833,78.067,4
78.1,78.433,3
78.467,78.7,2
78.7,81.567,4
81.7,81.7,4
119.07,119.27,4
119.3,119.93,2
119.97,123.6,4
123.63,123.83,2
123.87,125.67,4
125.7,126.4,2
126.5,126.8,4
126.83,127.7,2
127.73,128.4,4
128.43,128.97,2
129,136.1,4
136.13,136.47,2
136.57,137.3,2
137.77,138.3,4
138.3,138.43,2
138.47,139.77,4
139.8,141.57,3
141.6,141.83,2
141.93,142.27,4
142.3,142.67,3
142.7,143.97,4
144,144.2,2
144.23,144.87,4
144.9,145.6,2
145.63,146.1,4
146.13,146.83,2
146.87,147.5,4
147.5,147.93,2
147.93,148.5,4
148.5,149.33,1
149.37,149.57,4
149.6,151.33,2
151.37,152,4
152.03,152.37,2
152.4,152.8,3
152.83,153,2
153.03,153.4,4
153.43,154.47,2
154.5,155.67,4
155.7,155.97,3
156,157.4,4
157.4,157.77,1
157.77,163.07,4
163.1,163.37,2
164.1,165.8,4
165.8,166.3,2
166.33,167.67,4
167.7,168.1,2
168.13,170.37,4
170.4,171.5,2
171.53,172.03,4
175.43,175.83,2
175.9,175.97,4
198.17,202.83,4
202.87,204.2,2
204.37,205.13,4
205.17,206,2
206.03,206.53,4
206.57,206.77,3
206.8,207.77,4
207.8,208.17,2
208.17,211.23,4
211.3,211.57,4
211.6,212.07,3
212.1,212.7,4
212.73,212.93,1
212.97,213.67,4
213.7,214.73,1
214.77,215.2,4
215.23,218.07,1
218.83,219.43,4
219.5,219.7,3
219.73,220.1,4
220.13,220.77,3
220.8,221.03,4
221.07,221.47,3
221.47,223.13,1
223.17,223.53,4
223.6,224.3,1
224.47,226.8,4
226.83,227.07,3
227.07,227.2,4
227.27,227.53,1
227.63,227.83,1
227.9,228.93,4
228.97,229.23,1
229.3,230.03,4
230.1,231.07,1
231.1,231.73,4
231.77,232.97,1
233,234.2,4
234.4,234.8,2
234.8,235.63,4
235.63,235.97,2
235.97,236.6,4
236.63,236.93,1
236.97,237.07,2
237.07,238.93,4
238.93,239.4,2
239.4,239.73,4
239.77,240.33,2
240.33,240.8,4
240.83,241.53,1
241.57,241.97,4
242,244.53,1
244.53,245.2,3
245.2,245.73,1
245.8,247.03,4
247.07,247.37,1
247.4,247.77,4
247.8,248.27,1
248.3,249.7,4
249.8,251.67,4
251.7,253.97,1
253.97,255.03,2
255.03,259.83,1
279.43,279.63,3
279.67,279.77,1
279.8,280.87,3
280.97,281.87,4
281.9,282.43,3
282.43,284.33,4
284.33,284.57,3
284.57,285.4,4
285.57,285.97,3
287.93,288.27,3
292.23,292.37,2
292.4,292.8,4
293,293.6,2
293.63,293.83,4
293.87,294.4,2
294.43,295.07,4
295.1,296.13,2
296.17,296.83,4
296.87,297.1,2
297.17,297.9,4
297.93,298.6,2
298.67,299.5,4
299.53,300.1,3
300.13,300.33,4
300.37,300.63,3
300.93,301.27,3
301.3,303.27,4
303.3,303.87,1
304.1,305.07,4
305.1,305.9,1
305.9,307.23,4
307.23,307.63,1
307.63,311.37,4
311.6,312.17,2
312.2,312.73,4
312.87,314.67,2
314.7,315.27,4
315.27,315.47,2
315.6,315.97,4
316,316.27,2
316.3,319.83,4
319.87,320.1,2
320.13,320.4,4
320.43,321.3,2
321.3,321.5,4
321.53,322.8,2
322.83,325.27,4
325.3,325.5,3
325.53,325.97,1
326.17,327,2
327.37,327.73,1
327.77,328.37,4
328.43,329.1,2
329.1,329.7,1
329.8,330,4
330.03,331.33,1
331.37,331.67,4
331.7,332.33,1
332.37,334.7,4
334.7,335.67,1
335.67,338.5,4
338.53,339.07,1
339.1,339.47,4
339.5,339.73,1
