30,30.7,1
31.1,31.267,1
31.3,32.467,1
31.633,34.6,2
33.267,34.033,3
34.2,35.367,3
35.133,35.367,2
36.5,37.233,3
39.5,40.967,3
41.367,42.2,3
42.5,47.267,3
44.533,56.8,1
56.5,56.567,1
59.167,64.567,3
67.967,69.1,3
75,75.2,1
75.533,76.633,2
77.567,81.333,1
81.533,84.533,3
83.067,85.1,2
85.6,92.233,2
120.07,120.57,2
126.47,134.7,1
137.33,138.3,3
139.37,143.93,3
139.87,140.7,2
142.1,143.97,2
145.3,145.83,1
145.3,148.13,3
146.77,148.3,1
148.67,151.3,1
149.5,151.27,3
165.2,167.3,2
166.37,167.27,2
167.6,169.3,3
189.3,196.37,3
189.3,190.87,2
196.87,199.4,3
212.77,215,3
219.63,219.83,3
220.13,221.23,3
221.97,226.57,2
231.77,235.93,2
243.43,243.83,3
246.23,247.7,1
249.13,250.03,2
250.37,251.47,2
270.67,272.37,2
270.67,272.87,1
282.33,291.87,1
292.43,294.63,2
297.23,298.03,2
297.77,304,3
299.6,304.4,1
311.77,312.3,3
313.7,314.1,1
314.73,315.6,3
314.8,315.23,1
315.43,316.17,1
316.1,316.5,3
316.43,316.53,1
316.73,322.33,1
325.43,326.37,2
326.8,326.8,1
326.8,326.8,3
