30,30.909,2713
38.042,38.634,2713
44.586,45.446,2713
51.028,51.687,1362
63.398,64.538,945
72.54,72.951,1362
74.975,75.48,1362
128.45,129.08,716
129.85,130.39,716
137.3,137.57,716
145.88,146.36,1294
148.19,148.74,1294
150.76,151.54,1294
153.21,153.93,1294
154.53,160.1,1078
166.7,167.53,1078
177.14,177.88,1294
178.73,179.39,1294
200.8,201.69,945
202.23,202.56,945
214.67,215.87,1362
217.42,218.64,1362
221.68,222.18,1362
231.55,232.69,2713
233.37,234.44,2713
247.03,247.39,2713
253.6,253.93,945
284.01,285.42,716
284.01,285.42,716
299.16,299.74,716
300.43,300.96,716
312.28,313.1,1078
313.53,314.28,1078
315.22,316.22,1078
317.89,318.68,1078
320.83,321.63,1294
322.64,323.17,1294
333.95,334.94,1078
