30.633,31.2,4
31.733,32.167,2
36.6,36.733,2
37,37.133,2
37.967,38.167,2
39.333,40.067,2
40.867,41.033,2
41.567,41.633,2
42,42.3,2
44.167,44.867,4
45.533,46.067,4
50.433,50.667,2
52.633,52.867,3
57.067,57.433,4
58,58.8,3
60.067,60.167,3
62.2,62.367,3
63.6,63.8,4
65.433,65.567,1
66.833,67.067,3
69.733,70.1,1
70.7,70.8,3
71.967,72.467,3
73.667,74.567,4
74.967,75.367,4
75.8,76.133,3
76.5,77.767,3
78.367,78.633,3
79.4,79.533,3
79.967,80.2,3
80.567,81.033,3
81.9,82.133,3
83.267,83.6,3
87.467,87.533,3
87.733,87.9,3
88.167,88.3,3
89,89.367,3
89.633,89.733,3
127.97,128.23,2
128.7,129.13,2
130.4,131.17,2
133.43,133.9,2
134.23,134.67,2
135.3,135.4,2
137.53,138,2
138.63,138.7,2
139.97,140.13,2
140.83,141,3
141.43,141.63,1
142.17,142.2,1
143.4,143.5,1
144.4,144.63,1
146.2,146.37,1
147.1,147.6,1
148.2,148.43,1
149.2,150.03,1
150.87,151.2,1
154.17,154.57,1
155.2,155.77,1
156.5,156.73,1
159.23,159.27,3
160.17,160.4,3
161.17,161.9,3
162.63,163.4,3
166.53,166.6,3
168.4,168.87,3
169.47,170.13,3
170.53,171.4,3
171.83,173.37,3
173.93,174.53,3
174.97,175.23,3
177.9,178.53,1
179.43,179.83,1
180.2,180.43,1
181.07,181.4,1
199.6,199.67,1
201.27,201.93,1
202.53,202.87,1
203.5,203.7,1
204.17,204.27,1
204.93,205.27,1
207.2,207.83,1
208.2,208.4,1
208.57,208.6,1
208.97,210.13,1
210.57,210.9,1
211.37,211.8,1
213.63,213.83,3
214.43,215.23,3
215.77,216,3
216.1,216.33,1
218.73,218.87,1
220.17,220.33,1
221.23,221.4,3
222.37,222.6,3
223.07,223.53,3
228.3,228.67,2
229.93,230.17,2
232.13,232.23,2
233.33,233.67,2
234.47,235.23,2
237.4,238.03,2
238.53,239.3,2
240.83,240.87,2
241.33,241.5,2
244.07,244.27,2
246.3,246.43,2
247.77,248.33,2
250.4,250.7,1
252.97,253.83,1
254.57,254.67,3
255.6,256.13,1
257.63,258.03,1
258.57,258.87,1
259.9,260.4,1
285.47,285.6,2
286.13,286.33,2
290.13,290.47,2
290.93,291.23,2
291.47,291.9,2
293.97,294.6,2
296.1,296.4,3
296.63,297.47,2
298.07,298.23,2
299.07,300.43,2
303.5,303.8,3
307.1,307.63,4
308.1,308.43,4
309.27,309.33,2
310.53,310.77,3
311.13,311.57,3
316.63,316.77,2
321.9,322.47,1
323.63,323.97,1
324.9,325.07,1
326.87,327.37,1
328,328.17,1
333.57,334.17,3
336.67,337.13,1
337.67,338.07,1
338.83,338.97,1
339.4,339.6,1
339.97,340.13,1
340.67,340.8,1
341.33,341.47,1
