36.233,37.7,2
38.467,40.1,2
50.233,51.033,2
72.833,73.2,3
76.7,77.967,1
80.567,82.267,3
82.6,85.433,3
85.767,86.267,3
89,89.2,3
91.567,94.133,3
126.83,128.97,2
130.53,131.47,2
131.8,132.5,2
133,135.53,2
137.57,140.2,2
140.53,141.97,2
142.3,144.57,2
145.67,145.8,2
149.6,150.17,1
151.07,151.2,1
154.23,155,1
159.5,163.73,3
164.77,166.83,3
167.2,176.5,3
199.5,201.97,1
203.03,208.93,1
209.93,210.57,1
212.07,212.33,1
213.6,222.6,1
222.63,225.23,3
225.6,226.8,3
229.87,231.17,2
237.67,237.8,2
241.5,241.8,2
241.83,244.23,3
249.63,249.77,1
249.93,250.33,3
251.13,251.57,3
251.6,251.9,1
252.03,252.27,1
252.37,254.2,1
254.23,255.3,3
255.53,255.77,3
256,258.5,3
258.53,261.03,1
261.17,262.73,1
283,283.17,2
283.2,284,3
284.03,285.57,2
285.77,286.17,3
286.97,287.13,3
288.27,288.53,3
289.6,291.03,2
291.37,291.83,2
294.67,297.57,3
298.67,299.6,3
300.47,301.87,3
301.9,302.07,2
302.3,302.47,2
302.5,302.67,3
302.7,302.87,2
302.9,303.9,3
304.4,304.8,2
305.8,307.6,3
308.77,309.17,3
310.67,310.8,3
311.13,312.37,3
313.27,314.6,3
315.8,319.17,2
321.87,326.87,1
327.6,329.23,1
329.77,333.13,1
333.5,338.23,3
338.73,339.57,3
339.73,340.2,1
340.77,342.13,3
