31.737,32.561,1
33.021,34.075,3
35.444,38.528,3
35.444,38.528,1
35.444,38.528,3
39.735,41.756,2
43.184,44.314,2
46.124,46.996,1
48.883,49.783,2
59.945,60.348,3
62.857,63.307,3
64.917,65.731,2
68.01,69.514,2
73.604,74.322,1
75.424,76.861,1
75.424,76.861,1
80.156,80.778,2
150.61,150.96,2
158.59,160.11,2
160.92,161.58,2
164.96,165.67,3
168.12,169.23,2
171.45,172.23,1
175.25,175.58,2
177.25,177.53,2
181.74,182.12,3
197.12,197.43,2
198.52,199.65,2
237.23,243.32,2
237.23,243.32,2
250.54,251.47,1
252.37,253.56,2
252.37,253.56,2
263.29,263.82,1
264.23,264.98,1
266.07,266.67,3
269.87,270.5,1
272.15,272.95,1
285.7,286.1,1
288.88,290.03,1
313.32,313.76,2
314.79,315.88,2
327.64,329.19,2
327.64,329.19,1
333.26,334.83,2
333.26,334.83,1
340.87,342.52,1
340.87,342.52,3
343.54,345.41,1
349.2,349.66,1
351.37,351.77,3
355.65,356.41,2
363.35,363.91,1
371.06,373.07,2
371.06,373.07,2
