30.2,32.5,16
32.833,37.833,20
38.8,49.333,12
49.367,50.233,16
51,53.233,20
53.567,54.133,12
54.867,57.7,20
58.067,58.433,12
58.767,60.767,20
61.033,61.7,9
63.267,63.533,1
63.833,64.867,21
65.333,66.067,7
66.1,74.467,21
74.5,74.8,16
74.867,75.767,21
75.833,76.4,16
76.467,77.067,21
79.1,79.833,6
82.133,82.567,2
82.6,82.967,7
83.033,83.467,5
84.067,84.433,9
84.967,86.167,20
87.3,89.433,20
94.467,95.967,20
126.63,127.97,25
128.37,128.63,8
129,131.03,19
131.67,136.6,19
136.97,138.23,21
138.7,139.13,6
139.43,139.9,24
140.17,141.37,13
141.73,152.1,24
153.8,157.1,24
157.13,157.47,11
158.07,159.2,21
159.43,159.7,8
159.77,160.27,6
160.63,161.77,21
161.8,162.43,7
162.5,163.53,15
163.7,163.93,2
163.97,164.5,10
164.53,165.43,18
165.47,165.8,2
166.77,167.2,7
167.4,169.2,21
169.57,169.9,8
169.97,170.47,6
170.5,171.07,24
171.3,171.53,19
172.4,177.3,20
177.67,181.8,14
181.83,182.33,16
182.83,183.17,20
183.4,186.23,14
186.83,188.27,20
188.67,190.33,21
190.7,191.73,12
191.77,192.3,5
192.57,200.17,20
200.6,200.83,21
200.87,201.23,6
201.47,202.33,19
202.73,203.03,9
203.43,212.83,10
213.17,214.3,5
214.53,215.1,14
215.13,218.03,5
218.07,218.57,10
219.63,221.23,5
221.43,221.7,25
222.17,222.77,5
223.87,224.6,25
225.13,225.5,25
226.37,227.1,5
227.6,232.67,25
234.17,234.4,8
242.17,254.3,20
259.1,259.57,1
259.73,261.37,13
262.47,262.83,7
264.9,265.53,7
266.07,269.03,20
269.47,271.17,5
271.9,275.37,13
275.9,277.1,20
277.33,277.57,16
279.93,283.17,13
283.53,283.9,20
284.17,284.77,6
284.8,286,20
286.37,299.07,17
299.23,300.27,20
300.33,301.3,17
301.4,303.73,20
303.93,304.93,17
304.97,305.83,16
305.9,306.63,6
306.67,309.7,16
309.93,312.03,20
312.23,314.97,16
315.03,315.33,6
315.57,319.77,17
320.13,330.13,20
330.5,337.53,15
337.7,337.93,17
337.97,338.6,16
338.63,341.07,5
341.13,341.93,16
342.17,355.37,20
355.73,355.97,17
356,356.93,13
357.37,357.8,4
357.87,358.43,1
371.27,371.87,1
373.83,374.93,15
374.97,376.83,16
376.9,378.77,7
380.7,381.37,6
381.4,383.6,20
383.83,386.47,7
386.73,388.03,20
388.23,389.53,9
389.93,394.23,7
394.8,396.33,25
397.6,401.5,20
401.9,404.13,19
404.4,405.1,20
405.3,407.27,19
407.47,407.77,20
408.07,408.7,7
409.37,409.63,20
409.87,425.43,19
426,426.33,7
426.37,426.93,16
426.97,427.23,18
427.77,429.53,18
429.83,432.37,20
432.57,437.5,18
439.23,439.63,19
439.7,440.07,9
440.53,441.93,20
442.53,443.87,18
444.37,448.5,20
448.73,450.1,18
450.7,451,18
453.23,456.27,4
456.33,471.9,18
471.97,472.63,6
472.7,478.1,20
478.13,479.7,6
480.07,489.5,22
489.53,490.07,20
490.27,497.97,22
498.13,499.03,7
499.07,500.4,5
500.67,503.87,22
503.93,505.43,20
505.73,506.13,19
506.17,506.47,9
506.97,507.7,6
507.73,508.27,24
508.9,509.83,10
522.5,527.7,20
527.9,542.2,4
542.83,543.37,1
543.67,544.53,23
544.6,546.4,6
546.47,549.27,23
549.8,551.7,23
552.1,552.5,17
552.53,553.13,7
553.43,554.43,23
555.4,558.23,23
558.27,559.3,16
559.37,559.97,17
560,560.9,15
561.53,565.4,23
566.2,566.47,17
566.8,568.4,23
569.07,569.4,25
570.1,571.37,23
572.37,572.63,23
573.1,573.47,2
573.53,573.83,4
573.87,574.17,17
574.23,575.6,4
575.63,576.17,16
576.4,578,23
578.03,579.67,16
579.9,581.23,23
581.47,585.63,16
586.73,587,25
588.5,588.83,25
590.07,590.3,16
591.4,594.7,25
596.47,597.17,25
598.17,598.47,7
598.5,599.73,12
600.27,600.53,17
601.43,602,4
602.03,603.33,5
603.4,603.87,4
603.93,604.97,12
